family,condition,temperature_bin,cycle,capacity_test_mAh,temperature_mean_C,temperature_min_C,temperature_max_C,full_discharge_mAh,total_rows,soc_start,soc_end,soh,replicate_index,replicate_count,new_relative_path,file_size_bytes
detailed,UDDS,15-20C,314,1228.9,15.435647,15.1,16.0,1233.6,9897,1,0,0.83496399,1,1,detailed\15-20C\detailed_udds_cycle314_cap1228p9mAh.csv,524509
detailed,US06_HWY,15-20C,292,1387.2,17.994116,17.4,18.5,1383.6,5506,1,0,0.94431586,1,1,detailed\15-20C\detailed_us06_hwy_cycle292_cap1387p2mAh.csv,297297
detailed,US06_HWY,15-20C,295,1362.6,16.982135,16.3,17.6,1359.5,5424,1,0,0.92756978,1,1,detailed\15-20C\detailed_us06_hwy_cycle295_cap1362p6mAh.csv,292591
detailed,US06_HWY,15-20C,300,1331.1,18.046852,17.4,18.7,1329.0,5274,1,0,0.90612662,1,1,detailed\15-20C\detailed_us06_hwy_cycle300_cap1331p1mAh.csv,285180
detailed,US06_HWY,15-20C,305,1300.9,20.100135,19.5,20.6,1298.7,5184,1,0,0.88556841,1,1,detailed\15-20C\detailed_us06_hwy_cycle305_cap1300p9mAh.csv,281036
detailed,US06_HWY,15-20C,310,1256.7,14.934983,14.1,15.6,1256.3,5031,1,0,0.85547992,1,1,detailed\15-20C\detailed_us06_hwy_cycle310_cap1256p7mAh.csv,270301
detailed,US06_HWY,15-20C,314,1229.5,15.986074,15.2,16.8,1229.0,4890,1,0,0.83696392,1,1,detailed\15-20C\detailed_us06_hwy_cycle314_cap1229p5mAh.csv,262313
detailed,ARTERIAL,25C,285,1471.8,24.825702,24.5,25.4,1466.2,8116,1,0,1.0,1,1,detailed\25C\detailed_arterial_cycle285_cap1471p8mAh.csv,419463
detailed,ARTERIAL,25C,289,1430.3,24.858883,24.5,25.4,1427.9,7948,1,0,0.97180323,1,1,detailed\25C\detailed_arterial_cycle289_cap1430p3mAh.csv,409562
detailed,ARTERIAL,25C,296,1377.7,24.832606,24.5,25.4,1376.9,7658,1,0,0.93606468,1,1,detailed\25C\detailed_arterial_cycle296_cap1377p7mAh.csv,393559
detailed,ARTERIAL,25C,301,1344.8,24.868893,24.5,25.5,1344.6,7487,1,0,0.9137111,1,1,detailed\25C\detailed_arterial_cycle301_cap1344p8mAh.csv,384757
detailed,ARTERIAL,25C,306,1308.6,24.858305,24.5,25.5,1308.5,7267,1,0,0.88911537,1,1,detailed\25C\detailed_arterial_cycle306_cap1308p6mAh.csv,374039
detailed,ARTERIAL,25C,315,1247.7,24.840886,24.5,25.5,1248.2,6956,1,0,0.84773746,1,1,detailed\25C\detailed_arterial_cycle315_cap1247p7mAh.csv,356965
detailed,DST,25C,285,1471.8,24.648232,24.4,25.2,1457.2,13889,1,0,1.0,1,1,detailed\25C\detailed_dst_cycle285_cap1471p8mAh.csv,676305
detailed,DST,25C,289,1430.3,24.678502,24.5,25.2,1422.4,13671,1,0,0.97180323,1,1,detailed\25C\detailed_dst_cycle289_cap1430p3mAh.csv,663415
detailed,DST,25C,296,1377.7,24.671826,24.5,25.3,1372.7,13115,1,0,0.93606468,1,1,detailed\25C\detailed_dst_cycle296_cap1377p7mAh.csv,631839
detailed,DST,25C,301,1344.8,24.692526,24.5,25.3,1341.0,12791,1,0,0.9137111,1,1,detailed\25C\detailed_dst_cycle301_cap1344p8mAh.csv,612104
detailed,DST,25C,306,1308.6,24.679773,24.5,25.2,1305.7,12577,1,0,0.88911537,1,1,detailed\25C\detailed_dst_cycle306_cap1308p6mAh.csv,600752
detailed,DST,25C,315,1247.7,24.667956,24.5,25.2,1246.8,11993,1,0,0.84773746,1,1,detailed\25C\detailed_dst_cycle315_cap1247p7mAh.csv,577707
detailed,EUDC,25C,285,1476.4,25.031618,24.6,25.6,1473.6,7714,1,0,1.0,1,1,detailed\25C\detailed_eudc_cycle285_cap1476p4mAh.csv,387443
detailed,EUDC,25C,289,1449.1,25.064749,24.6,25.6,1447.7,7597,1,0,0.98150908,1,1,detailed\25C\detailed_eudc_cycle289_cap1449p1mAh.csv,378463
detailed,EUDC,25C,296,1409.2,25.035716,24.6,25.7,1408.0,7344,1,0,0.95448388,1,1,detailed\25C\detailed_eudc_cycle296_cap1409p2mAh.csv,361362
detailed,EUDC,25C,301,1379.8,25.075623,24.6,25.7,1379.2,7261,1,0,0.93457058,1,1,detailed\25C\detailed_eudc_cycle301_cap1379p8mAh.csv,359018
detailed,EUDC,25C,306,1351.3,25.058887,24.6,25.7,1350.7,7078,1,0,0.91526687,1,1,detailed\25C\detailed_eudc_cycle306_cap1351p3mAh.csv,349196
detailed,EUDC,25C,315,1306.6,25.041613,24.6,25.7,1306.3,6880,1,0,0.88499052,1,1,detailed\25C\detailed_eudc_cycle315_cap1306p6mAh.csv,338308
detailed,HWFET,25C,285,1476.4,25.126378,24.6,25.7,1471.3,5952,1,0,1.0,1,1,detailed\25C\detailed_hwfet_cycle285_cap1476p4mAh.csv,315826
detailed,HWFET,25C,289,1449.1,25.148774,24.7,25.7,1445.7,5872,1,0,0.98150908,1,1,detailed\25C\detailed_hwfet_cycle289_cap1449p1mAh.csv,310524
detailed,HWFET,25C,296,1409.2,25.123208,24.6,25.8,1406.5,5705,1,0,0.95448388,1,1,detailed\25C\detailed_hwfet_cycle296_cap1409p2mAh.csv,302293
detailed,HWFET,25C,301,1379.8,25.171518,24.7,25.8,1377.7,5614,1,0,0.93457058,1,1,detailed\25C\detailed_hwfet_cycle301_cap1379p8mAh.csv,297200
detailed,HWFET,25C,306,1351.3,25.147609,24.6,25.7,1349.4,5541,1,0,0.91526687,1,1,detailed\25C\detailed_hwfet_cycle306_cap1351p3mAh.csv,293516
detailed,HWFET,25C,315,1306.6,25.142592,24.6,25.8,1305.1,5332,1,0,0.88499052,1,1,detailed\25C\detailed_hwfet_cycle315_cap1306p6mAh.csv,281375
detailed,LA92,25C,286,1481.9,25.035527,24.7,25.6,1477.3,8281,1,0,1.0,1,1,detailed\25C\detailed_la92_cycle286_cap1481p9mAh.csv,439662
detailed,LA92,25C,291,1445.4,25.071507,24.7,25.6,1443.7,8195,1,0,0.97536946,1,1,detailed\25C\detailed_la92_cycle291_cap1445p4mAh.csv,436652
detailed,LA92,25C,298,1396.2,25.052488,24.7,25.5,1396.1,7958,1,0,0.94216884,1,1,detailed\25C\detailed_la92_cycle298_cap1396p2mAh.csv,422271
detailed,LA92,25C,303,1363.1,25.091636,24.7,25.7,1363.4,7652,1,0,0.91983265,1,1,detailed\25C\detailed_la92_cycle303_cap1363p1mAh.csv,405818
detailed,LA92,25C,308,1323.5,25.082472,24.7,25.7,1324.1,7468,1,0,0.8931102,1,1,detailed\25C\detailed_la92_cycle308_cap1323p5mAh.csv,394838
detailed,LA92,25C,313,1292.8,25.03804,24.6,25.7,1293.7,7274,1,0,0.87239355,1,1,detailed\25C\detailed_la92_cycle313_cap1292p8mAh.csv,382748
detailed,LA92,25C,318,1255.7,25.068423,24.6,25.6,1257.1,7192,1,0,0.84735812,1,1,detailed\25C\detailed_la92_cycle318_cap1255p7mAh.csv,379385
detailed,MANHATTAN,25C,286,1481.9,24.731512,24.6,25.2,1473.1,19307,1,0,1.0,1,1,detailed\25C\detailed_manhattan_cycle286_cap1481p9mAh.csv,1007068
detailed,MANHATTAN,25C,291,1445.4,24.751028,24.6,25.3,1440.9,18878,1,0,0.97536946,1,1,detailed\25C\detailed_manhattan_cycle291_cap1445p4mAh.csv,983639
detailed,MANHATTAN,25C,298,1396.2,24.727835,24.6,25.2,1394.2,18290,1,0,0.94216884,1,1,detailed\25C\detailed_manhattan_cycle298_cap1396p2mAh.csv,951588
detailed,MANHATTAN,25C,303,1363.1,24.761823,24.6,25.3,1362.3,17864,1,0,0.91983265,1,1,detailed\25C\detailed_manhattan_cycle303_cap1363p1mAh.csv,928127
detailed,MANHATTAN,25C,308,1323.5,24.744303,24.6,25.3,1323.5,17360,1,0,0.8931102,1,1,detailed\25C\detailed_manhattan_cycle308_cap1323p5mAh.csv,900838
detailed,MANHATTAN,25C,313,1292.8,24.711137,24.6,25.2,1294.7,16997,1,0,0.87239355,1,1,detailed\25C\detailed_manhattan_cycle313_cap1292p8mAh.csv,880623
detailed,MANHATTAN,25C,318,1255.7,24.727755,24.6,25.3,1258.2,16505,1,0,0.84735812,1,1,detailed\25C\detailed_manhattan_cycle318_cap1255p7mAh.csv,857767
detailed,NUREMBERG,25C,285,1476.4,24.684292,24.6,25.3,1470.0,20557,1,0,1.0,1,1,detailed\25C\detailed_nuremberg_cycle285_cap1476p4mAh.csv,1070238
detailed,NUREMBERG,25C,289,1449.1,24.701709,24.6,25.4,1444.8,20075,1,0,0.98150908,1,1,detailed\25C\detailed_nuremberg_cycle289_cap1449p1mAh.csv,1044282
detailed,NUREMBERG,25C,296,1409.2,24.689317,24.6,25.3,1406.4,19723,1,0,0.95448388,1,1,detailed\25C\detailed_nuremberg_cycle296_cap1409p2mAh.csv,1024705
detailed,NUREMBERG,25C,301,1379.8,24.717464,24.6,25.3,1377.8,19268,1,0,0.93457058,1,1,detailed\25C\detailed_nuremberg_cycle301_cap1379p8mAh.csv,999411
detailed,NUREMBERG,25C,306,1351.3,24.696224,24.6,25.3,1349.8,18880,1,0,0.91526687,1,1,detailed\25C\detailed_nuremberg_cycle306_cap1351p3mAh.csv,979948
detailed,NUREMBERG,25C,315,1306.6,24.672332,24.6,25.2,1306.2,18303,1,0,0.88499052,1,1,detailed\25C\detailed_nuremberg_cycle315_cap1306p6mAh.csv,948960
detailed,NYCC,25C,285,1469.0,24.665215,24.6,25.1,1463.8,18735,1,0,1.0,1,1,detailed\25C\detailed_nycc_cycle285_cap1469p0mAh.csv,963995
detailed,NYCC,25C,289,1429.9,24.696329,24.6,25.2,1427.5,18198,1,0,0.97338325,1,1,detailed\25C\detailed_nycc_cycle289_cap1429p9mAh.csv,935786
detailed,NYCC,25C,296,1376.7,24.653928,24.5,25.1,1376.1,17579,1,0,0.93716814,1,1,detailed\25C\detailed_nycc_cycle296_cap1376p7mAh.csv,901666
detailed,NYCC,25C,301,1343.4,24.688977,24.6,25.1,1343.8,17146,1,0,0.91449966,1,1,detailed\25C\detailed_nycc_cycle301_cap1343p4mAh.csv,879697
detailed,NYCC,25C,306,1307.7,24.666695,24.6,25.1,1308.5,16715,1,0,0.89019741,1,1,detailed\25C\detailed_nycc_cycle306_cap1307p7mAh.csv,856319
detailed,NYCC,25C,315,1247.9,24.644687,24.6,25.1,1250.6,15980,1,0,0.84948945,1,1,detailed\25C\detailed_nycc_cycle315_cap1247p9mAh.csv,819004
detailed,REP05,25C,286,1481.9,25.090856,24.7,25.7,1468.5,6496,1,0,1.0,1,1,detailed\25C\detailed_rep05_cycle286_cap1481p9mAh.csv,355277
detailed,REP05,25C,291,1445.4,25.126578,24.7,25.7,1437.3,6400,1,0,0.97536946,1,1,detailed\25C\detailed_rep05_cycle291_cap1445p4mAh.csv,348057
detailed,REP05,25C,298,1396.2,25.129498,24.7,25.6,1390.7,6258,1,0,0.94216884,1,1,detailed\25C\detailed_rep05_cycle298_cap1396p2mAh.csv,339980
detailed,REP05,25C,303,1363.1,25.160383,24.7,25.6,1358.6,6106,1,0,0.91983265,1,1,detailed\25C\detailed_rep05_cycle303_cap1363p1mAh.csv,332864
detailed,REP05,25C,308,1323.5,25.14282,24.7,25.7,1319.4,5829,1,0,0.8931102,1,1,detailed\25C\detailed_rep05_cycle308_cap1323p5mAh.csv,316998
detailed,REP05,25C,313,1292.8,25.143852,24.7,25.7,1289.7,5717,1,0,0.87239355,1,1,detailed\25C\detailed_rep05_cycle313_cap1292p8mAh.csv,310163
detailed,REP05,25C,318,1255.7,25.160464,24.7,25.8,1252.2,5557,1,0,0.84735812,1,1,detailed\25C\detailed_rep05_cycle318_cap1255p7mAh.csv,302283
detailed,SC03,25C,285,1469.0,24.833317,24.6,25.2,1458.2,10400,1,0,1.0,1,1,detailed\25C\detailed_sc03_cycle285_cap1469p0mAh.csv,551983
detailed,SC03,25C,289,1429.9,24.844754,24.6,25.3,1423.6,10075,1,0,0.97338325,1,1,detailed\25C\detailed_sc03_cycle289_cap1429p9mAh.csv,534049
detailed,SC03,25C,296,1376.7,24.830177,24.6,25.2,1372.5,9789,1,0,0.93716814,1,1,detailed\25C\detailed_sc03_cycle296_cap1376p7mAh.csv,517448
detailed,SC03,25C,301,1343.4,24.860757,24.6,25.3,1340.1,9505,1,0,0.91449966,1,1,detailed\25C\detailed_sc03_cycle301_cap1343p4mAh.csv,500743
detailed,SC03,25C,306,1307.7,24.846536,24.6,25.3,1305.1,9324,1,0,0.89019741,1,1,detailed\25C\detailed_sc03_cycle306_cap1307p7mAh.csv,490602
detailed,SC03,25C,315,1247.9,24.84904,24.6,25.3,1246.8,8858,1,0,0.84948945,1,1,detailed\25C\detailed_sc03_cycle315_cap1247p9mAh.csv,467630
detailed,UDDS,25C,285,1471.8,24.675773,24.5,25.1,1462.5,11805,1,0,1.0,1,1,detailed\25C\detailed_udds_cycle285_cap1471p8mAh.csv,629375
detailed,UDDS,25C,289,1430.3,24.704611,24.5,25.2,1426.0,11450,1,0,0.97180323,1,1,detailed\25C\detailed_udds_cycle289_cap1430p3mAh.csv,609580
detailed,UDDS,25C,296,1377.7,24.672292,24.5,25.2,1375.9,10975,1,0,0.93606468,1,1,detailed\25C\detailed_udds_cycle296_cap1377p7mAh.csv,581518
detailed,UDDS,25C,301,1344.8,24.709755,24.5,25.3,1343.9,10682,1,0,0.9137111,1,1,detailed\25C\detailed_udds_cycle301_cap1344p8mAh.csv,565791
detailed,UDDS,25C,306,1308.6,24.690001,24.5,25.3,1308.2,10451,1,0,0.88911537,1,1,detailed\25C\detailed_udds_cycle306_cap1308p6mAh.csv,552512
detailed,UDDS,25C,315,1247.7,24.680458,24.5,25.2,1249.3,10050,1,0,0.84773746,1,1,detailed\25C\detailed_udds_cycle315_cap1247p7mAh.csv,532416
detailed,US06_HWY,25C,285,1469.0,25.084785,24.6,25.6,1455.0,5751,1,0,1.0,1,1,detailed\25C\detailed_us06_hwy_cycle285_cap1469p0mAh.csv,312634
detailed,US06_HWY,25C,289,1429.9,25.110619,24.7,25.6,1421.6,5622,1,0,0.97338325,1,1,detailed\25C\detailed_us06_hwy_cycle289_cap1429p9mAh.csv,305145
detailed,US06_HWY,25C,296,1376.7,25.117112,24.6,25.6,1370.9,5470,1,0,0.93716814,1,1,detailed\25C\detailed_us06_hwy_cycle296_cap1376p7mAh.csv,296747
detailed,US06_HWY,25C,301,1343.4,25.151395,24.6,25.7,1338.7,5304,1,0,0.91449966,1,1,detailed\25C\detailed_us06_hwy_cycle301_cap1343p4mAh.csv,286890
detailed,US06_HWY,25C,306,1307.7,25.135567,24.6,25.6,1303.3,5193,1,0,0.89019741,1,1,detailed\25C\detailed_us06_hwy_cycle306_cap1307p7mAh.csv,280880
detailed,US06_HWY,25C,315,1247.9,25.13557,24.6,25.7,1244.4,4948,1,0,0.84948945,1,1,detailed\25C\detailed_us06_hwy_cycle315_cap1247p9mAh.csv,267859
detailed,ARTERIAL,30-35C,297,1388.5,35.150642,34.9,35.7,1385.8,7715,1,0,0.94340264,1,1,detailed\30-35C\detailed_arterial_cycle297_cap1388p5mAh.csv,392469
detailed,ARTERIAL,30-35C,302,1352.8,34.101453,33.9,34.7,1351.1,7502,1,0,0.91914662,1,1,detailed\30-35C\detailed_arterial_cycle302_cap1352p8mAh.csv,383717
detailed,ARTERIAL,30-35C,307,1312.1,30.083507,29.8,30.7,1311.3,7282,1,0,0.89149341,1,1,detailed\30-35C\detailed_arterial_cycle307_cap1312p1mAh.csv,370464
detailed,ARTERIAL,30-35C,311,1288.4,33.13808,32.9,33.8,1287.9,7177,1,0,0.87539068,1,1,detailed\30-35C\detailed_arterial_cycle311_cap1288p4mAh.csv,365379
detailed,ARTERIAL,30-35C,332,1248.2,33.30393,33.0,34.0,1248.3,6946,1,0,0.84807718,1,1,detailed\30-35C\detailed_arterial_cycle332_cap1248p2mAh.csv,355755
detailed,DST,30-35C,297,1388.5,35.022394,34.9,35.6,1378.4,13151,1,0,0.94340264,1,1,detailed\30-35C\detailed_dst_cycle297_cap1388p5mAh.csv,623146
detailed,DST,30-35C,302,1352.8,33.960053,33.8,34.5,1344.7,12947,1,0,0.91914662,1,1,detailed\30-35C\detailed_dst_cycle302_cap1352p8mAh.csv,614699
detailed,DST,30-35C,307,1312.1,29.920833,29.7,30.5,1307.0,12586,1,0,0.89149341,1,1,detailed\30-35C\detailed_dst_cycle307_cap1312p1mAh.csv,597277
detailed,DST,30-35C,311,1288.4,32.991238,32.8,33.6,1283.0,12349,1,0,0.87539068,1,1,detailed\30-35C\detailed_dst_cycle311_cap1288p4mAh.csv,583246
detailed,DST,30-35C,332,1248.2,33.137629,33.0,33.7,1244.2,11980,1,0,0.84807718,1,1,detailed\30-35C\detailed_dst_cycle332_cap1248p2mAh.csv,569155
detailed,EUDC,30-35C,297,1422.1,35.32536,35.0,36.0,1418.7,7362,1,0,0.96322135,1,1,detailed\30-35C\detailed_eudc_cycle297_cap1422p1mAh.csv,365654
detailed,EUDC,30-35C,302,1391.6,34.292818,34.0,34.9,1389.5,7296,1,0,0.94256299,1,1,detailed\30-35C\detailed_eudc_cycle302_cap1391p6mAh.csv,364433
detailed,EUDC,30-35C,307,1357.0,30.267465,29.9,30.9,1355.6,7097,1,0,0.91912761,1,1,detailed\30-35C\detailed_eudc_cycle307_cap1357p0mAh.csv,352367
detailed,EUDC,30-35C,311,1341.9,33.320921,33.0,34.1,1340.3,6950,1,0,0.90890003,1,1,detailed\30-35C\detailed_eudc_cycle311_cap1341p9mAh.csv,345142
detailed,EUDC,30-35C,332,1313.1,33.458993,33.1,34.1,1312.1,6889,1,0,0.88939312,1,1,detailed\30-35C\detailed_eudc_cycle332_cap1313p1mAh.csv,342144
detailed,HWFET,30-35C,297,1422.1,35.399286,35.1,36.0,1416.4,5746,1,0,0.96322135,1,1,detailed\30-35C\detailed_hwfet_cycle297_cap1422p1mAh.csv,304906
detailed,HWFET,30-35C,302,1391.6,34.367198,34.0,35.0,1387.2,5643,1,0,0.94256299,1,1,detailed\30-35C\detailed_hwfet_cycle302_cap1391p6mAh.csv,298438
detailed,HWFET,30-35C,307,1357.0,30.341952,29.9,30.9,1354.1,5554,1,0,0.91912761,1,1,detailed\30-35C\detailed_hwfet_cycle307_cap1357p0mAh.csv,294485
detailed,HWFET,30-35C,311,1341.9,33.387892,33.0,34.0,1339.0,5484,1,0,0.90890003,1,1,detailed\30-35C\detailed_hwfet_cycle311_cap1341p9mAh.csv,290393
detailed,HWFET,30-35C,332,1313.1,33.531191,33.1,34.1,1310.6,5367,1,0,0.88939312,1,1,detailed\30-35C\detailed_hwfet_cycle332_cap1313p1mAh.csv,282934
detailed,LA92,30-35C,299,1406.5,35.34657,35.1,35.8,1404.3,7988,1,0,0.94911937,1,1,detailed\30-35C\detailed_la92_cycle299_cap1406p5mAh.csv,426860
detailed,LA92,30-35C,304,1370.1,34.324808,34.0,34.9,1368.7,7699,1,0,0.92455631,1,1,detailed\30-35C\detailed_la92_cycle304_cap1370p1mAh.csv,410166
detailed,LA92,30-35C,309,1326.8,30.284391,29.9,30.9,1326.4,7470,1,0,0.89533707,1,1,detailed\30-35C\detailed_la92_cycle309_cap1326p8mAh.csv,397772
detailed,LA92,30-35C,314,1299.2,33.357164,33.0,33.9,1299.5,7363,1,0,0.87671233,1,1,detailed\30-35C\detailed_la92_cycle314_cap1299p2mAh.csv,391884
detailed,LA92,30-35C,332,1254.6,33.488568,33.1,34.0,1254.8,7173,1,0,0.84661583,1,1,detailed\30-35C\detailed_la92_cycle332_cap1254p6mAh.csv,382200
detailed,MANHATTAN,30-35C,299,1406.5,35.102378,35.0,35.6,1400.3,18374,1,0,0.94911937,1,1,detailed\30-35C\detailed_manhattan_cycle299_cap1406p5mAh.csv,944770
detailed,MANHATTAN,30-35C,304,1370.1,34.055113,33.9,34.6,1364.8,17914,1,0,0.92455631,1,1,detailed\30-35C\detailed_manhattan_cycle304_cap1370p1mAh.csv,913284
detailed,MANHATTAN,30-35C,309,1326.8,29.983127,29.9,30.5,1325.2,17401,1,0,0.89533707,1,1,detailed\30-35C\detailed_manhattan_cycle309_cap1326p8mAh.csv,885230
detailed,MANHATTAN,30-35C,314,1299.2,33.063227,32.9,33.5,1298.2,17075,1,0,0.87671233,1,1,detailed\30-35C\detailed_manhattan_cycle314_cap1299p2mAh.csv,870568
detailed,MANHATTAN,30-35C,332,1254.6,33.209492,33.1,33.7,1254.5,16487,1,0,0.84661583,1,1,detailed\30-35C\detailed_manhattan_cycle332_cap1254p6mAh.csv,855417
detailed,NUREMBERG,30-35C,297,1422.1,35.060985,34.9,35.7,1414.2,19767,1,0,0.96322135,1,1,detailed\30-35C\detailed_nuremberg_cycle297_cap1422p1mAh.csv,1002563
detailed,NUREMBERG,30-35C,302,1391.6,34.008991,33.9,34.6,1385.6,19408,1,0,0.94256299,1,1,detailed\30-35C\detailed_nuremberg_cycle302_cap1391p6mAh.csv,988403
detailed,NUREMBERG,30-35C,307,1357.0,29.937997,29.8,30.5,1353.4,18891,1,0,0.91912761,1,1,detailed\30-35C\detailed_nuremberg_cycle307_cap1357p0mAh.csv,971961
detailed,NUREMBERG,30-35C,311,1341.9,33.015065,32.9,33.6,1337.9,18706,1,0,0.90890003,1,1,detailed\30-35C\detailed_nuremberg_cycle311_cap1341p9mAh.csv,950935
detailed,NUREMBERG,30-35C,332,1313.1,33.150014,33.0,33.7,1309.9,18359,1,0,0.88939312,1,1,detailed\30-35C\detailed_nuremberg_cycle332_cap1313p1mAh.csv,951074
detailed,NYCC,30-35C,297,1387.0,35.065401,35.0,35.5,1383.5,17651,1,0,0.94417971,1,1,detailed\30-35C\detailed_nycc_cycle297_cap1387p0mAh.csv,887004
detailed,NYCC,30-35C,302,1350.9,33.999907,33.9,34.4,1349.0,17269,1,0,0.91960517,1,1,detailed\30-35C\detailed_nycc_cycle302_cap1350p9mAh.csv,864785
detailed,NYCC,30-35C,307,1311.1,29.942156,29.9,30.4,1310.8,16719,1,0,0.89251191,1,1,detailed\30-35C\detailed_nycc_cycle307_cap1311p1mAh.csv,844430
detailed,NYCC,30-35C,311,1287.4,33.02826,32.9,33.5,1287.4,16433,1,0,0.87637849,1,1,detailed\30-35C\detailed_nycc_cycle311_cap1287p4mAh.csv,817138
detailed,NYCC,30-35C,332,1246.0,33.160514,33.1,33.6,1248.3,15978,1,0,0.84819605,1,1,detailed\30-35C\detailed_nycc_cycle332_cap1246p0mAh.csv,818189
detailed,REP05,30-35C,299,1406.5,35.406451,35.1,35.9,1395.1,6263,1,0,0.94911937,1,1,detailed\30-35C\detailed_rep05_cycle299_cap1406p5mAh.csv,343124
detailed,REP05,30-35C,304,1370.1,34.362062,34.0,34.8,1359.0,6102,1,0,0.92455631,1,1,detailed\30-35C\detailed_rep05_cycle304_cap1370p1mAh.csv,333325
detailed,REP05,30-35C,309,1326.8,30.345428,29.9,30.9,1320.1,5829,1,0,0.89533707,1,1,detailed\30-35C\detailed_rep05_cycle309_cap1326p8mAh.csv,317875
detailed,REP05,30-35C,314,1299.2,33.407415,33.0,34.0,1291.7,5718,1,0,0.87671233,1,1,detailed\30-35C\detailed_rep05_cycle314_cap1299p2mAh.csv,312155
detailed,REP05,30-35C,332,1254.6,33.538753,33.2,34.2,1246.8,5535,1,0,0.84661583,1,1,detailed\30-35C\detailed_rep05_cycle332_cap1254p6mAh.csv,301849
detailed,SC03,30-35C,297,1387.0,35.197636,35.0,35.6,1377.7,9856,1,0,0.94417971,1,1,detailed\30-35C\detailed_sc03_cycle297_cap1387p0mAh.csv,520786
detailed,SC03,30-35C,302,1350.9,34.133344,34.0,34.6,1344.2,9582,1,0,0.91960517,1,1,detailed\30-35C\detailed_sc03_cycle302_cap1350p9mAh.csv,500732
detailed,SC03,30-35C,307,1311.1,30.094487,29.9,30.5,1306.6,9324,1,0,0.89251191,1,1,detailed\30-35C\detailed_sc03_cycle307_cap1311p1mAh.csv,485214
detailed,SC03,30-35C,311,1287.4,33.160918,33.0,33.6,1283.1,9173,1,0,0.87637849,1,1,detailed\30-35C\detailed_sc03_cycle311_cap1287p4mAh.csv,481485
detailed,SC03,30-35C,332,1246.0,33.314757,33.1,33.8,1243.8,8843,1,0,0.84819605,1,1,detailed\30-35C\detailed_sc03_cycle332_cap1246p0mAh.csv,467801
detailed,UDDS,30-35C,297,1388.5,35.039548,34.8,35.5,1383.2,11027,1,0,0.94340264,1,1,detailed\30-35C\detailed_udds_cycle297_cap1388p5mAh.csv,578176
detailed,UDDS,30-35C,302,1352.8,33.985125,33.8,34.6,1349.1,10736,1,0,0.91914662,1,1,detailed\30-35C\detailed_udds_cycle302_cap1352p8mAh.csv,564478
detailed,UDDS,30-35C,307,1312.1,29.931593,29.8,30.5,1310.2,10455,1,0,0.89149341,1,1,detailed\30-35C\detailed_udds_cycle307_cap1312p1mAh.csv,549682
detailed,UDDS,30-35C,311,1288.4,33.001721,32.8,33.5,1287.0,10400,1,0,0.87539068,1,1,detailed\30-35C\detailed_udds_cycle311_cap1288p4mAh.csv,546368
detailed,UDDS,30-35C,332,1248.2,33.156222,33.0,33.6,1248.4,10085,1,0,0.84807718,1,1,detailed\30-35C\detailed_udds_cycle332_cap1248p2mAh.csv,530419
detailed,US06_HWY,30-35C,297,1387.0,35.40188,35.1,35.9,1375.5,5478,1,0,0.94417971,1,1,detailed\30-35C\detailed_us06_hwy_cycle297_cap1387p0mAh.csv,298128
detailed,US06_HWY,30-35C,302,1350.9,34.348023,34.0,34.9,1341.8,5310,1,0,0.91960517,1,1,detailed\30-35C\detailed_us06_hwy_cycle302_cap1350p9mAh.csv,285457
detailed,US06_HWY,30-35C,307,1311.1,30.352058,29.9,30.8,1304.6,5198,1,0,0.89251191,1,1,detailed\30-35C\detailed_us06_hwy_cycle307_cap1311p1mAh.csv,280725
detailed,US06_HWY,30-35C,311,1287.4,33.401603,33.0,33.9,1280.4,5116,1,0,0.87637849,1,1,detailed\30-35C\detailed_us06_hwy_cycle311_cap1287p4mAh.csv,276468
detailed,US06_HWY,30-35C,332,1246.0,33.552171,33.2,34.1,1240.4,4928,1,0,0.84819605,1,1,detailed\30-35C\detailed_us06_hwy_cycle332_cap1246p0mAh.csv,266703
detailed,ARTERIAL,40C,286,1481.6,40.445893,40.2,41.0,1472.8,8156,1,0,1.0066585,1,1,detailed\40C\detailed_arterial_cycle286_cap1481p6mAh.csv,422888
detailed,ARTERIAL,40C,290,1446.5,40.4289,40.2,41.0,1440.1,8007,1,0,0.98281016,1,1,detailed\40C\detailed_arterial_cycle290_cap1446p5mAh.csv,413699
detailed,ARTERIAL,40C,293,1422.8,40.466785,40.2,41.1,1417.2,7855,1,0,0.96670743,1,1,detailed\40C\detailed_arterial_cycle293_cap1422p8mAh.csv,405321
detailed,ARTERIAL,40C,298,1385.6,40.46945,40.3,41.1,1381.6,7676,1,0,0.94143226,1,1,detailed\40C\detailed_arterial_cycle298_cap1385p6mAh.csv,394824
detailed,ARTERIAL,40C,303,1351.4,40.464975,40.3,41.1,1347.6,7486,1,0,0.91819541,1,1,detailed\40C\detailed_arterial_cycle303_cap1351p4mAh.csv,385550
detailed,ARTERIAL,40C,308,1318.7,40.490203,40.3,41.1,1315.5,7339,1,0,0.89597771,1,1,detailed\40C\detailed_arterial_cycle308_cap1318p7mAh.csv,377588
detailed,ARTERIAL,40C,312,1288.6,40.52295,40.3,41.1,1285.7,7172,1,0,0.87552657,1,1,detailed\40C\detailed_arterial_cycle312_cap1288p6mAh.csv,368572
